id_cliente;nombre;apellido;edad;email;telefono;calle;numero;piso_dto;cp;ciudad;provincia;pais;genero
950;Eugenia;Garcia;65;Eugenia_Garcia@hotmail.com;3058599404;Independencia;19201;;7784;El Marquesado;Buenos Aires;Argentina;femenino
951;Rocio;Garcia;32;Rocio_Garcia@yahoo.com;6934665678;Belgrano;54;6 E;1141;Constitucion;Capital Federal;Argentina;femenino
952;Manuel;Rodriguez;67;Manuel_Rodriguez@sodimac.com;3906429563;San Martin;8812;12;1142;Ciudad Autonoma Buenos Aires;Capital Federal;Argentina;masculino
953;Merrile;Ramirez;29;MerrileRamirez@gmail.com;1380686377;Belgrano;4554;3 D;1143;Constitucion;Capital Federal;Argentina;masculino
954;Lita;Torres;20;LitaTorres@gmail.com;3013833459;Rivadavia;0; B;1144;Ciudad Autonoma Buenos Aires;Capital Federal;Argentina;femenino
955;Marcela;Perez;52;Marcela_Perez@sodimac.com;7475205886;Independencia;9;18 D;1145;Ciudad Autonoma Buenos Aires;Capital Federal;Argentina;femenino
956;Berta;Martinez;73;berta_Martinez@sodimac.com;872220982;Independencia;519;2;6403;Mira Pampa;Buenos Aires;Argentina;femenino
957;Luis;Gonzalez;74;Luis_Gonzalez@telegram.com;5967253297;Belgrano;90;7 B;2709;Los Indios;Buenos Aires;Argentina;masculino
958;Julia;Perez;65;Julia_Perez@gmail.com;1553661702;Sarmiento;73;11 D;1146;Ciudad Autonoma Buenos Aires;Capital Federal;Argentina;femenino
959;Rita;Garcia;24;Rita_Garcia@gmail.com;7034180849;Rivadavia;397;2 C;1147;San Telmo;Capital Federal;Argentina;femenino
960;Leticia;Gonzalez;25;Leticia_Gonzalez@hotmail.com;1236204530;Sarmiento;38;16;1148;Constitucion;Capital Federal;Argentina;femenino
961;Manuel;Lopez;58;Manuel_Lopez@gmail.com;1735620149;San Martin;92635;2;5402;San Juan;San Juan;Argentina;masculino
962;Iris;Rodriguez;41;Iris_Rodriguez@telegram.com;2769021435;Independencia;228;;1149;Ciudad Autonoma Buenos Aires;Capital Federal;Argentina;femenino
963;Juan;Perez;74;Juan_Perez@gmail.com;7934237960;San Martin;661;1;1150;San Telmo;Capital Federal;Argentina;masculino
964;Nariko;Hernandez;26;NarikoHernandez@yahoo.com;9850493445;Belgrano;32683;;6109;Italo;Cordoba;Argentina;masculino
965;Sofia;Ramirez;55;SofiaRamirez@gmail.com;7270583870;Sarmiento;26384;9 D;5281;Altos De Los Queb;La Rioja;Argentina;femenino
966;Antonio;Ramirez;30;Antonio_Ramirez@hotmail.com;5952419763;Independencia;1;4 C;7509;Oriente;Buenos Aires;Argentina;masculino
967;Juan;Perez;20;JuanPerez@hotmail.com;9827414534;Rivadavia;37;2 E;1151;Constitucion;Capital Federal;Argentina;masculino
968;Margarita;Martinez;64;Margarita_Martinez@hotmail.com;1891330993;Rivadavia;16;16 D;4711;Colpes;Catamarca;Argentina;femenino
969;Becka;Garcia;18;BeckaGarcia@gmail.com;893782416;Rivadavia;16858;15 E;1152;Constitucion;Capital Federal;Argentina;femenino
970;Mia;Lopez;58;Mia_Lopez@gmail.com;7239070832;Rivadavia;6897;18 E;1644;Victoria;Buenos Aires;Argentina;femenino
971;Karel;Perez;72;KarelPerez@telegram.com;188195963;Rivadavia;169;;1153;Constitucion;Capital Federal;Argentina;femenino
972;Carlos;Martinez;33;CarlosMartinez@telegram.com;4047945307;Rivadavia;4;;1154;Constitucion;Capital Federal;Argentina;masculino
973;Clara;Martinez;75;Clara_Martinez@yahoo.com;3581251655;Sarmiento;6595;7 B;1155;San Telmo;Capital Federal;Argentina;femenino
974;Perla;Sanchez;55;Perla_Sanchez@yahoo.com;1734143444;San Martin;6;6 C;1156;San Telmo;Capital Federal;Argentina;femenino
975;Zaira;Gonzalez;46;Zaira_Gonzalez@yahoo.com;4865997903;Belgrano;6426;1 B;5507;Lujan De Cuyo;Mendoza;Argentina;femenino
976;Gallagher;Torres;58;GallagherTorres@sodimac.com;721719899;San Martin;4606;;3391;Garruchos;Misiones;Argentina;masculino
977;Teresa;Perez;51;Teresa_Perez@sodimac.com;4595929404;Rivadavia;40;9;1157;San Telmo;Capital Federal;Argentina;femenino
978;Yolanda;Gonzalez;57;Yolanda_Gonzalez@sodimac.com;1808590821;Rivadavia;6589;;4522;Alto Del Saladillo;Jujuy;Argentina;femenino
979;Flor;Lopez;57;Flor_Lopez@hotmail.com;7216696204;Rivadavia;7;18 A;1158;San Telmo;Capital Federal;Argentina;femenino
980;Gannon;Garcia;50;GannonGarcia@yahoo.com;8197627002;Rivadavia;25546;6 D;1159;La Boca;Capital Federal;Argentina;masculino
981;Antonio;Perez;21;Antonio_Perez@hotmail.com;5328157354;Belgrano;700;1 D;1160;La Boca;Capital Federal;Argentina;masculino
982;Reagan;Perez;58;ReaganPerez@gmail.com;6188708605;Sarmiento;46;5;4706;Pozo Del Mistol;Catamarca;Argentina;masculino
983;Miriam;Martinez;46;Miriam_Martinez@yahoo.com;7772006136;San Martin;167; C;1161;La Boca;Capital Federal;Argentina;femenino
984;Emma;Lopez;63;Emma_Lopez@yahoo.com;4439495362;Rivadavia;42;19 B;1162;La Boca;Capital Federal;Argentina;femenino
985;Manuela;Martinez;54;Manuela_Martinez@gmail.com;7763811641;Belgrano;2704;14 B;5212;Agua Pintada;Santiago Del Estero;Argentina;femenino
986;Rocio;Gonzalez;32;Rocio_Gonzalez@gmail.com;8327870858;Belgrano;7372;9 E;1163;La Boca;Capital Federal;Argentina;femenino
987;Manuel;Sanchez;43;Manuel_Sanchez@sodimac.com;5867627454;Independencia;4;5 E;7531;Despeqaderos;Buenos Aires;Argentina;masculino
988;Carlos;Perez;26;Carlos_Perez@yahoo.com;58031537;San Martin;823;13 B;1164;La Boca;Capital Federal;Argentina;masculino
989;Javier;Perez;41;Javier_Perez@sodimac.com;1639525599;Belgrano;34;14 A;5668;Los Barriales;Mendoza;Argentina;masculino
990;Dora;Garcia;32;Dora_Garcia@hotmail.com;4346619088;Rivadavia;2;3;3228;C Ensanche Sauce;Corrientes;Argentina;femenino
991;Romina;Gonzalez;23;Romina_Gonzalez@yahoo.com;5509635924;Rivadavia;991;3;5238;C Los Morales;Cordoba;Argentina;femenino
992;Truman;Sanchez;29;TrumanSanchez@hotmail.com;2980228079;San Martin;56339;4 B;5947;El Araqado;Cordoba;Argentina;masculino
993;Gerladina;Hernandez;54;GerladinaHernandez@yahoo.com;4672990443;Rivadavia;76712;11 E;5416;San Isidro;San Juan;Argentina;femenino
994;Marina;Rodriguez;33;Marina_Rodriguez@gmail.com;2649573007;San Martin;25;16 A;1061;Recoleta;Capital Federal;Argentina;femenino
995; Maria;Torres;26; MariaTorres@hotmail.com;5118782953;Belgrano;7;5 C;1165;La Boca;Capital Federal;Argentina;femenino
996;Iolande;Sanchez;25;IolandeSanchez@yahoo.com;9395318716;Rivadavia;80669;12 B;1166;La Boca;Capital Federal;Argentina;femenino
997;Truman;Perez;43;TrumanPerez@gmail.com;9807149940;Rivadavia;96153;;1167;La Boca;Capital Federal;Argentina;masculino
998;Corri;Gonzalez;50;CorriGonzalez@hotmail.com;3163759254;Rivadavia;89907;6 C;1168;La Boca;Capital Federal;Argentina;masculino
999;Camila;Martinez;54;CamilaMartinez@hotmail.com;957782063;San Martin;1419;8 D;1169;La Boca;Capital Federal;Argentina;femenino
1000;Paloma;Lopez;55;Paloma_Lopez@yahoo.com;987886673;Independencia;8;19 E;1170;Balvanera;Capital Federal;Argentina;femenino
